MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,YearBuilt,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,HalfBath,KitchenQual,Fireplaces,GarageType,GarageFinish,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice,Age,RemodAge,DateSold,TotalBath
MiddleZone,69.0,3950,Regular,CheapConfig,CheapNeighborhood,CheapCondition,ExpensiveType,CheapStyle,6,1926,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,350,818,Others,Y,SBrkr,406,1224,0,TA,0,CheapGarage,Unf,1,Other,0,0,CheapType,Others,115000,83,5,2009-12-01,1
ExpensiveZone,54.0,7681,Irregular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,5,1921,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,731,731,Ex,Y,SBrkr,523,1343,1,TA,1,CheapGarage,Unf,1,Y,192,0,CheapType,Others,154900,88,59,2009-07-01,1
ExpensiveZone,77.0,8335,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1954,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,Yes,Other,0,0,Others,Y,SBrkr,0,1124,0,TA,1,CheapGarage,NoGarage,0,Other,0,36,CheapType,Others,93000,52,52,2006-04-01,1
ExpensiveZone,69.0,11170,Irregular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,1990,CheapRoofStyle,CheapExterior,None,0.0,TA,ExpensiveFoundation,Gd,No,Other,0,1216,Ex,Y,SBrkr,1216,2514,1,TA,0,ExpensiveGarage,Fin,2,Y,0,0,CheapType,Others,250000,16,15,2006-04-01,2
MiddleZone,64.0,5587,Irregular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,8,2008,ExpensiveRoofStyle,ExpensiveExterior,Stone,186.0,Ex,ExpensiveFoundation,Ex,Yes,GLQ,120,1600,Ex,Y,SBrkr,0,1652,0,Gd,1,ExpensiveGarage,Fin,2,Y,162,53,ExpensiveType,Partial,392500,0,0,2008-11-01,3
ExpensiveZone,160.0,15623,Irregular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,10,1996,ExpensiveRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Ex,Yes,GLQ,300,2396,Ex,Y,SBrkr,2065,4476,1,Ex,2,ExpensiveGarage,Fin,3,Y,171,78,CheapType,Others,745000,11,11,2007-07-01,4
ExpensiveZone,60.0,10800,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1920,ExpensiveRoofStyle,MiddleExterior,None,0.0,TA,CheapFoundation,TA,No,Other,299,1120,Ex,Y,SBrkr,0,1130,0,TA,1,CheapGarage,Unf,2,Y,229,0,CheapType,Others,120000,86,56,2006-06-01,2
ExpensiveZone,50.0,35133,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1963,ExpensiveRoofStyle,CheapExterior,BrkFace,226.0,TA,CheapFoundation,TA,Yes,Other,413,1572,Others,Y,SBrkr,0,1572,1,TA,2,CheapGarage,RFn,3,Y,0,263,CheapType,Others,186700,44,44,2007-05-01,2
ExpensiveZone,60.0,9738,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,5,1924,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,392,784,Others,Y,SBrkr,272,1221,0,TA,0,ExpensiveGarage,Unf,1,Y,0,0,CheapType,Others,104900,82,56,2006-03-01,2
ExpensiveZone,107.0,10615,Irregular,CheapConfig,CheapNeighborhood,CheapCondition,CheapType,ExpensiveStyle,3,1900,CheapRoofStyle,MiddleExterior,None,0.0,TA,CheapFoundation,TA,Yes,Other,538,978,Others,Y,SBrkr,685,1699,0,TA,0,CheapGarage,Unf,2,Y,0,74,CheapType,Others,95000,109,39,2009-08-01,3
ExpensiveZone,89.0,12461,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,8,1994,CheapRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Gd,No,GLQ,168,1624,Ex,Y,SBrkr,0,1624,0,Gd,1,ExpensiveGarage,RFn,3,Y,0,114,CheapType,Others,262000,12,11,2006-07-01,3
ExpensiveZone,68.0,8935,Irregular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,2002,CheapRoofStyle,ExpensiveExterior,BrkFace,95.0,Gd,ExpensiveFoundation,Gd,No,Other,831,831,Ex,Y,SBrkr,829,1660,1,Gd,0,ExpensiveGarage,RFn,2,Y,144,68,CheapType,Others,195000,7,7,2009-07-01,2
ExpensiveZone,60.0,7500,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,1999,CheapRoofStyle,ExpensiveExterior,None,0.0,TA,ExpensiveFoundation,TA,No,Other,994,994,Others,Y,SBrkr,776,1804,1,Gd,1,ExpensiveGarage,Fin,2,Y,140,60,CheapType,Others,189000,11,11,2010-06-01,2
ExpensiveZone,69.0,32463,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,CheapType,MiddleStyle,4,1961,CheapRoofStyle,CheapExterior,Stone,149.0,TA,CheapFoundation,TA,Yes,Other,90,1249,Ex,Y,SBrkr,0,1622,0,TA,1,CheapGarage,Fin,4,Y,439,0,CheapType,Others,168000,46,32,2007-03-01,2
ExpensiveZone,24.0,2645,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,CheapType,ExpensiveStyle,8,1999,CheapRoofStyle,CheapExterior,BrkFace,456.0,Gd,ExpensiveFoundation,Gd,No,Other,776,776,Ex,Y,SBrkr,677,1441,1,Gd,0,CheapGarage,Unf,2,Y,206,0,CheapType,Others,174000,8,7,2007-11-01,2
MiddleZone,60.0,9600,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,5,1925,CheapRoofStyle,ExpensiveExterior,None,0.0,TA,ExpensiveFoundation,TA,Yes,Other,702,702,Others,Y,SBrkr,630,1472,0,Gd,0,CheapGarage,Unf,1,Other,0,0,CheapType,Others,125000,82,13,2007-07-01,1
MiddleZone,69.0,4500,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,6,1999,ExpensiveRoofStyle,ExpensiveExterior,BrkFace,425.0,TA,ExpensiveFoundation,Ex,No,GLQ,341,1224,Ex,Y,SBrkr,0,1224,0,TA,0,ExpensiveGarage,Fin,2,Y,0,304,CheapType,Others,165000,10,10,2009-06-01,3
ExpensiveZone,80.0,9364,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,6,1969,CheapRoofStyle,MiddleExterior,Stone,143.0,TA,CheapFoundation,TA,No,Other,292,663,Others,Y,SBrkr,689,1352,1,TA,0,ExpensiveGarage,Fin,1,Y,379,36,CheapType,Others,158000,41,41,2010-03-01,1
ExpensiveZone,51.0,8029,Irregular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,6,2005,CheapRoofStyle,ExpensiveExterior,None,0.0,TA,ExpensiveFoundation,Gd,No,Other,728,728,Ex,Y,SBrkr,728,1456,1,Gd,0,ExpensiveGarage,Fin,2,Y,100,24,CheapType,Others,176000,3,3,2008-07-01,2
ExpensiveZone,58.0,14054,Irregular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,2006,CheapRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Gd,Yes,Other,879,879,Ex,Y,SBrkr,984,1863,1,Gd,1,ExpensiveGarage,Fin,3,Y,100,17,ExpensiveType,Partial,219210,0,0,2006-11-01,2
MiddleZone,65.0,8850,Irregular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,7,1916,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,815,815,Ex,Y,SBrkr,875,1690,0,TA,1,CheapGarage,Unf,1,Y,0,0,CheapType,Others,144000,90,56,2006-07-01,1
ExpensiveZone,70.0,9100,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,7,2001,CheapRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Gd,No,Other,1212,1212,Ex,Y,SBrkr,0,1212,0,Gd,0,ExpensiveGarage,RFn,2,Y,356,0,CheapType,Others,178000,8,8,2009-06-01,2
ExpensiveZone,75.0,11235,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,4,1963,CheapRoofStyle,MiddleExterior,BrkFace,51.0,TA,CheapFoundation,TA,No,Other,504,1051,Others,Y,SBrkr,0,1382,1,TA,1,ExpensiveGarage,Unf,2,Y,0,82,CheapType,Others,148000,43,27,2006-10-01,1
ExpensiveZone,71.0,9353,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,4,1970,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,864,864,Others,Y,SBrkr,0,864,0,TA,0,ExpensiveGarage,Unf,1,Y,0,0,CheapType,Others,116050,36,36,2006-07-01,1
ExpensiveZone,80.0,10400,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,1998,CheapRoofStyle,ExpensiveExterior,None,0.0,TA,ExpensiveFoundation,Gd,Yes,Other,866,866,Ex,Y,SBrkr,913,1779,1,Gd,0,ExpensiveGarage,RFn,2,Y,198,36,CheapType,Others,197900,11,11,2009-03-01,2
MiddleZone,50.0,6000,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,5,1925,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,884,884,Ex,Y,SBrkr,464,1348,0,TA,1,CheapGarage,Unf,1,Other,0,0,CheapType,Others,117000,84,12,2009-05-01,2
ExpensiveZone,75.0,9750,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,7,2000,CheapRoofStyle,ExpensiveExterior,BrkFace,171.0,Gd,ExpensiveFoundation,Gd,No,Other,1630,1630,Ex,Y,SBrkr,0,1630,0,Gd,1,ExpensiveGarage,Unf,2,Y,74,234,CheapType,Others,213000,9,8,2009-10-01,2
ExpensiveZone,78.0,10140,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1975,CheapRoofStyle,MiddleExterior,None,0.0,TA,CheapFoundation,Gd,No,Other,268,1056,Ex,Y,SBrkr,0,1074,1,TA,0,ExpensiveGarage,RFn,2,Y,0,88,CheapType,Others,153500,31,31,2006-07-01,2
ExpensiveZone,90.0,14684,Irregular,ExpensiveConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,7,1990,ExpensiveRoofStyle,MiddleExterior,BrkFace,234.0,Gd,CheapFoundation,Gd,Yes,Other,1496,2158,Others,Y,SBrkr,0,2196,0,Gd,1,ExpensiveGarage,RFn,3,Y,84,70,CheapType,Others,271900,19,18,2009-06-01,2
MiddleZone,69.0,8900,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,4,1966,CheapRoofStyle,MiddleExterior,None,0.0,TA,CheapFoundation,TA,No,Other,0,1056,Others,Y,SBrkr,0,1056,0,TA,0,CheapGarage,Unf,1,Y,0,42,CheapType,Others,107000,40,40,2006-11-01,2
ExpensiveZone,70.0,9135,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,6,2003,CheapRoofStyle,ExpensiveExterior,BrkFace,120.0,Gd,ExpensiveFoundation,Gd,Yes,GLQ,1342,1682,Ex,Y,SBrkr,0,1700,0,Gd,0,ExpensiveGarage,RFn,2,Y,192,23,CheapType,Others,200000,3,3,2006-05-01,3
ExpensiveZone,70.0,7763,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1962,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,319,931,Others,Y,SBrkr,0,1283,0,TA,0,CheapGarage,Unf,2,Y,0,0,CheapType,Others,140000,46,28,2008-10-01,2
ExpensiveZone,85.0,10182,Irregular,ExpensiveConfig,ExpensiveNeighborhood,ExpensiveCondition,ExpensiveType,MiddleStyle,8,2006,ExpensiveRoofStyle,ExpensiveExterior,Stone,420.0,Gd,ExpensiveFoundation,Ex,Yes,GLQ,440,1660,Ex,Y,SBrkr,0,1660,0,Gd,1,ExpensiveGarage,RFn,2,Y,322,50,ExpensiveType,Partial,290000,0,0,2006-05-01,3
ExpensiveZone,70.0,11218,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,6,1992,CheapRoofStyle,CheapExterior,None,0.0,Gd,ExpensiveFoundation,Gd,No,Other,1055,1055,Ex,Y,SBrkr,790,1845,1,Gd,1,ExpensiveGarage,RFn,2,Y,635,104,CheapType,Others,189000,18,18,2010-05-01,2
ExpensiveZone,152.0,12134,Irregular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,8,1988,CheapRoofStyle,CheapExterior,None,0.0,Gd,ExpensiveFoundation,Gd,Yes,GLQ,132,559,Others,Y,SBrkr,672,1752,0,TA,0,CheapGarage,RFn,2,Y,325,12,CheapType,Others,164000,22,5,2010-06-01,2
ExpensiveZone,50.0,9340,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,4,1941,ExpensiveRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,328,672,Others,Y,SBrkr,0,672,0,TA,0,ExpensiveGarage,Unf,1,Other,0,113,CheapType,Others,113000,68,59,2009-08-01,2
ExpensiveZone,69.0,10246,Irregular,ExpensiveConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,4,1965,CheapRoofStyle,ExpensiveExterior,None,0.0,TA,CheapFoundation,TA,Yes,GLQ,0,648,Ex,Y,SBrkr,0,960,0,TA,0,ExpensiveGarage,Unf,1,Y,88,0,CheapType,Others,145000,41,5,2006-05-01,1
ExpensiveZone,69.0,10205,Irregular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,5,1962,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,Yes,Other,141,925,Others,Y,SBrkr,0,999,0,TA,0,ExpensiveGarage,Unf,1,Y,150,72,CheapType,Others,134500,44,44,2006-05-01,2
ExpensiveZone,99.0,7094,Irregular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1966,CheapRoofStyle,ExpensiveExterior,None,0.0,TA,CheapFoundation,TA,No,Other,340,894,Others,Y,SBrkr,0,894,0,TA,0,CheapGarage,RFn,1,Y,0,0,CheapType,Others,125000,41,41,2007-05-01,1
MiddleZone,68.0,8930,Regular,CheapConfig,CheapNeighborhood,CheapCondition,CheapType,CheapStyle,6,1978,CheapRoofStyle,ExpensiveExterior,None,0.0,TA,CheapFoundation,TA,Yes,Other,0,0,Others,Y,SBrkr,584,1902,0,TA,0,ExpensiveGarage,Unf,2,Y,0,0,CheapType,Others,112000,32,32,2010-04-01,2
ExpensiveZone,72.0,8640,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,8,2009,CheapRoofStyle,ExpensiveExterior,Stone,72.0,Gd,ExpensiveFoundation,Gd,Yes,GLQ,364,1300,Ex,Y,SBrkr,0,1314,0,Gd,0,ExpensiveGarage,RFn,2,Y,135,112,ExpensiveType,Partial,229456,0,0,2009-09-01,3
MiddleZone,52.0,6240,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,4,1947,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,Yes,Other,0,0,Others,N,SBrkr,240,912,0,TA,0,CheapGarage,NoGarage,0,Other,0,0,CheapType,Others,80500,59,56,2006-07-01,1
MiddleZone,21.0,1680,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,CheapType,ExpensiveStyle,6,1971,CheapRoofStyle,ExpensiveExterior,BrkFace,236.0,TA,CheapFoundation,TA,No,Other,672,672,Others,Y,SBrkr,546,1218,1,TA,0,CheapGarage,NoGarage,0,Other,201,0,CheapType,Others,91500,35,35,2006-04-01,1
ExpensiveZone,66.0,7800,Irregular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1964,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,TA,No,Other,0,912,Others,Y,SBrkr,0,912,0,TA,0,ExpensiveGarage,Unf,1,Y,0,0,CheapType,Others,115000,42,42,2006-11-01,1
ExpensiveZone,55.0,8250,Regular,CheapConfig,CheapNeighborhood,CheapCondition,ExpensiveType,MiddleStyle,5,1968,ExpensiveRoofStyle,MiddleExterior,None,0.0,TA,CheapFoundation,TA,No,Other,210,952,Ex,Y,SBrkr,0,1211,0,TA,1,ExpensiveGarage,Unf,1,Y,0,63,CheapType,Others,134000,40,40,2008-08-01,1
ExpensiveZone,78.0,10496,Regular,CheapConfig,CheapNeighborhood,CheapCondition,ExpensiveType,CheapStyle,6,1949,CheapRoofStyle,CheapExterior,BrkFace,320.0,TA,CheapFoundation,TA,Yes,Other,844,1040,Ex,Y,SBrkr,678,1846,0,TA,1,ExpensiveGarage,Unf,1,Y,0,0,CheapType,Others,143000,58,57,2007-01-01,2
ExpensiveZone,89.0,10680,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1951,ExpensiveRoofStyle,CheapExterior,BrkFace,44.0,TA,CheapFoundation,TA,No,Other,1380,2136,Others,N,Other,0,2136,0,TA,0,CheapGarage,Unf,2,Y,0,30,CheapType,Others,137900,55,55,2006-10-01,2
ExpensiveZone,60.0,15384,Irregular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,2004,CheapRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Gd,Yes,GLQ,64,788,Ex,Y,SBrkr,702,1490,1,Gd,1,ExpensiveGarage,Fin,2,Y,100,75,CheapType,Others,184000,4,3,2008-02-01,3
ExpensiveZone,65.0,10482,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,6,1958,ExpensiveRoofStyle,ExpensiveExterior,BrkFace,63.0,TA,CheapFoundation,TA,Yes,GLQ,81,588,Ex,Y,SBrkr,0,1138,0,TA,0,ExpensiveGarage,RFn,1,Y,224,0,CheapType,Others,145000,49,49,2007-06-01,1
ExpensiveZone,86.0,14598,Irregular,ExpensiveConfig,ExpensiveNeighborhood,CheapCondition,ExpensiveType,ExpensiveStyle,6,2007,CheapRoofStyle,ExpensiveExterior,Stone,74.0,Gd,ExpensiveFoundation,Gd,Yes,Other,894,894,Ex,Y,SBrkr,1039,1933,1,Gd,1,ExpensiveGarage,Fin,3,Y,100,18,CheapType,Others,214000,1,1,2008-01-01,2
ExpensiveZone,72.0,8872,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1965,CheapRoofStyle,ExpensiveExterior,BrkFace,300.0,TA,CheapFoundation,TA,No,Other,317,912,Ex,Y,SBrkr,0,912,0,Gd,0,CheapGarage,Unf,2,Y,0,240,CheapType,Others,147000,43,0,2008-12-01,2
ExpensiveZone,65.0,8769,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,9,2008,ExpensiveRoofStyle,CheapExterior,BrkFace,766.0,Ex,ExpensiveFoundation,Ex,No,GLQ,162,1702,Ex,Y,SBrkr,0,1702,1,Ex,1,ExpensiveGarage,Fin,3,Y,0,72,ExpensiveType,Partial,367294,0,0,2008-10-01,2
ExpensiveZone,70.0,7910,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1960,ExpensiveRoofStyle,MiddleExterior,None,0.0,TA,CheapFoundation,TA,No,Other,409,1075,Others,Y,SBrkr,0,1507,0,TA,0,CheapGarage,Unf,1,Y,0,0,CheapType,Others,127000,48,48,2008-08-01,2
ExpensiveZone,69.0,18890,Irregular,CheapConfig,CheapNeighborhood,CheapCondition,CheapType,CheapStyle,5,1977,ExpensiveRoofStyle,MiddleExterior,None,1.0,TA,CheapFoundation,Gd,No,GLQ,652,1361,Ex,Y,SBrkr,1259,2620,2,TA,1,ExpensiveGarage,RFn,2,Other,155,24,CheapType,Others,190000,30,30,2007-08-01,2
ExpensiveZone,70.0,7728,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,CheapType,MiddleStyle,5,1962,ExpensiveRoofStyle,CheapExterior,BrkFace,120.0,TA,CheapFoundation,TA,Yes,Other,303,1106,Others,Y,SBrkr,0,1190,0,TA,0,ExpensiveGarage,Unf,2,Y,0,18,CheapType,Others,132500,44,44,2006-05-01,2
ExpensiveZone,70.0,9842,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,CheapType,MiddleStyle,4,1962,CheapRoofStyle,MiddleExterior,None,0.0,TA,CheapFoundation,TA,Yes,Other,0,0,Others,Y,SBrkr,0,1224,0,TA,0,CheapGarage,Unf,2,Y,0,0,CheapType,Others,101800,45,45,2007-03-01,2
ExpensiveZone,69.0,12160,Irregular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,5,1959,ExpensiveRoofStyle,MiddleExterior,BrkFace,180.0,TA,CheapFoundation,TA,No,Other,188,1188,Others,Y,SBrkr,0,1188,0,TA,0,ExpensiveGarage,RFn,2,Y,0,0,CheapType,Others,142000,51,51,2010-05-01,2
MiddleZone,55.0,8525,Regular,CheapConfig,CheapNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,5,1911,CheapRoofStyle,CheapExterior,None,0.0,TA,ExpensiveFoundation,TA,Yes,Other,940,940,Others,N,Other,940,1964,1,TA,0,CheapGarage,NoGarage,0,Other,0,192,CheapType,Others,130000,97,58,2008-11-01,1
ExpensiveZone,96.0,13132,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,5,1914,CheapRoofStyle,CheapExterior,None,0.0,TA,CheapFoundation,Gd,Yes,Other,747,747,Others,Y,Other,892,1784,1,TA,0,CheapGarage,Unf,1,Other,203,40,CheapType,Others,138887,92,56,2006-07-01,1
ExpensiveZone,36.0,2628,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,CheapType,ExpensiveStyle,7,2003,CheapRoofStyle,MiddleExterior,Stone,106.0,Gd,ExpensiveFoundation,Gd,No,Other,764,764,Ex,Y,SBrkr,862,1626,1,Gd,0,ExpensiveGarage,RFn,2,Y,0,27,CheapType,Others,175500,7,7,2010-06-01,2
ExpensiveZone,41.0,12393,Irregular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,2004,CheapRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Gd,No,Other,847,847,Ex,Y,SBrkr,1101,1948,1,Gd,1,ExpensiveGarage,Fin,2,Y,100,48,CheapType,Others,195000,2,1,2006-09-01,2
ExpensiveZone,63.0,13072,Regular,CheapConfig,MiddleNeighborhood,CheapCondition,ExpensiveType,MiddleStyle,6,2005,CheapRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Gd,No,Other,1141,1141,Ex,Y,SBrkr,0,1141,1,TA,0,CheapGarage,Unf,2,Y,0,0,CheapType,Others,142500,1,1,2006-03-01,1
ExpensiveZone,64.0,9037,Irregular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,8,2006,ExpensiveRoofStyle,ExpensiveExterior,BrkFace,32.0,Gd,ExpensiveFoundation,Gd,Yes,GLQ,1048,1476,Ex,Y,SBrkr,0,1484,0,Ex,1,ExpensiveGarage,RFn,2,Y,120,33,CheapType,Others,265900,1,1,2007-12-01,2
ExpensiveZone,65.0,8158,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,2003,CheapRoofStyle,ExpensiveExterior,BrkFace,252.0,Gd,ExpensiveFoundation,Gd,No,GLQ,334,884,Ex,Y,SBrkr,884,1768,1,Gd,0,ExpensiveGarage,RFn,2,Y,0,63,CheapType,Others,224900,5,5,2008-07-01,3
ExpensiveZone,83.0,9849,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,7,2007,ExpensiveRoofStyle,ExpensiveExterior,Stone,0.0,Gd,ExpensiveFoundation,Gd,Yes,Other,1689,1689,Ex,Y,SBrkr,0,1689,0,Gd,0,ExpensiveGarage,RFn,3,Y,0,56,ExpensiveType,Partial,248328,0,0,2007-06-01,2
ExpensiveZone,85.0,10625,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,CheapStyle,7,1974,CheapRoofStyle,MiddleExterior,BrkFace,81.0,TA,CheapFoundation,Gd,Yes,GLQ,0,1053,Others,Y,SBrkr,0,1173,0,Gd,2,ExpensiveGarage,RFn,2,Y,0,120,CheapType,Others,170000,36,36,2010-01-01,3
ExpensiveZone,107.0,13891,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,10,2006,CheapRoofStyle,ExpensiveExterior,None,0.0,Ex,ExpensiveFoundation,Ex,Yes,GLQ,690,2076,Ex,Y,SBrkr,0,2076,1,Ex,1,ExpensiveGarage,Fin,3,Y,216,229,ExpensiveType,Partial,465000,0,0,2006-09-01,3
ExpensiveZone,69.0,11435,Irregular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,8,1929,CheapRoofStyle,MiddleExterior,None,0.0,TA,ExpensiveFoundation,Gd,No,Other,792,792,Others,Y,SBrkr,725,1517,0,Gd,2,CheapGarage,Unf,2,Y,0,0,CheapType,Others,230000,77,56,2006-06-01,1
ExpensiveZone,78.0,12090,Regular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,6,1984,ExpensiveRoofStyle,ExpensiveExterior,BrkFace,74.0,TA,CheapFoundation,Gd,No,Other,585,585,Ex,Y,SBrkr,728,1868,1,TA,1,ExpensiveGarage,Fin,2,Y,268,112,CheapType,Others,178000,23,4,2007-01-01,3
ExpensiveZone,65.0,8125,Regular,CheapConfig,ExpensiveNeighborhood,MiddleCondition,ExpensiveType,ExpensiveStyle,7,2005,CheapRoofStyle,ExpensiveExterior,None,0.0,Gd,ExpensiveFoundation,Gd,No,Other,756,756,Ex,Y,SBrkr,797,1553,1,Gd,0,ExpensiveGarage,RFn,2,Y,0,45,ExpensiveType,Partial,186500,1,0,2006-03-01,2
ExpensiveZone,69.0,12328,Irregular,CheapConfig,MiddleNeighborhood,MiddleCondition,ExpensiveType,MiddleStyle,6,1976,CheapRoofStyle,MiddleExterior,BrkFace,335.0,TA,CheapFoundation,TA,Yes,GLQ,473,1012,Others,Y,SBrkr,0,1034,0,TA,0,ExpensiveGarage,Unf,3,Y,0,0,CheapType,Others,169900,34,34,2010-05-01,2
